name: hatchback_0_40_-40_0_0_240_80_400---gt: [ True, 0, 95, 72]---predictions: [1.00, 6, 93, 72]
name: sedan2door_-20_0_-20_0_40_360_80_400---gt: [ True, 20, 108, 157]---predictions: [1.00, 19, 114, 157]
name: hatchback_0_0_0_0_40_80_20_450---gt: [ True, 0, 133, 79]---predictions: [0.99, 1, 144, 79]
name: sedan2door_-40_0_0_20_40_320_80_450---gt: [ True, 40, 77, 141]---predictions: [1.00, 42, 76, 142]
name: sedan4door_0_40_-40_20_40_240_60_400---gt: [ True, 0, 93, 65]---predictions: [0.99, 6, 92, 65]
name: sedan2door_0_40_-20_40_0_40_60_450---gt: [ True, 0, 124, 118]---predictions: [1.00, 3, 137, 119]
name: hatchback_-40_20_-40_20_0_200_40_400---gt: [ False, 40, 111, 64]---predictions: [0.01, 40, 111, 64]
name: hatchback_-20_20_-20_40_40_120_20_400---gt: [ False, 20, 142, 67]---predictions: [0.01, 20, 142, 67]
name: suv_-40_40_-20_20_20_160_80_400---gt: [ True, 40, 141, 51]---predictions: [1.00, 42, 144, 52]
name: hybrid_-20_20_-20_0_40_240_80_450---gt: [ True, 20, 89, 80]---predictions: [1.00, 19, 70, 80]
name: hatchback_0_40_0_0_0_200_60_450---gt: [ True, 0, 112, 62]---predictions: [0.97, 3, 91, 62]
name: hybrid_-40_0_0_40_20_40_60_400---gt: [ True, 40, 135, 131]---predictions: [1.00, 47, 143, 131]
name: hatchback_-40_0_0_20_20_200_20_400---gt: [ False, 40, 0, 0]---predictions: [0.00, 40, 0, 0]
name: sedan4door_0_20_-40_20_40_40_80_400---gt: [ True, 0, 122, 137]---predictions: [0.99, 7, 128, 138]
name: suv_-40_40_-40_20_20_80_80_450---gt: [ True, 40, 149, 128]---predictions: [0.94, 41, 148, 129]
name: sedan2door_0_0_0_20_0_40_40_400---gt: [ True, 0, 125, 105]---predictions: [1.00, 2, 118, 105]
name: hybrid_0_40_-20_40_20_80_80_400---gt: [ True, 0, 137, 114]---predictions: [1.00, 3, 156, 114]
name: suv_0_20_-20_0_20_280_20_450---gt: [ True, 0, 88, 69]---predictions: [1.00, 10, 78, 70]
name: hybrid_0_0_0_20_20_80_80_400---gt: [ True, 0, 137, 114]---predictions: [1.00, 1, 145, 114]
name: sedan2door_-40_0_0_40_0_320_60_400---gt: [ True, 40, 70, 130]---predictions: [1.00, 45, 67, 130]
name: hybrid_0_0_-20_0_40_40_40_400---gt: [ True, 0, 123, 98]---predictions: [0.99, 4, 114, 98]
name: hybrid_-20_40_-40_20_0_0_60_450---gt: [ True, 20, 107, 128]---predictions: [1.00, 20, 107, 129]
name: suv_-20_40_0_0_40_280_80_400---gt: [ True, 20, 72, 94]---predictions: [1.00, 23, 62, 95]
name: sedan2door_-40_40_-20_20_40_200_80_450---gt: [ True, 40, 107, 59]---predictions: [1.00, 42, 112, 59]
name: hatchback_-40_0_-40_20_0_40_80_400---gt: [ True, 40, 129, 163]---predictions: [0.99, 40, 118, 163]
name: hatchback_-20_20_-40_0_20_360_20_450---gt: [ True, 20, 101, 91]---predictions: [1.00, 20, 103, 92]
name: suv_-20_20_-20_20_40_40_40_400---gt: [ True, 20, 127, 104]---predictions: [1.00, 18, 131, 104]
name: sedan2door_0_0_-20_20_40_120_60_450---gt: [ True, 0, 143, 95]---predictions: [0.99, 4, 142, 96]
name: suv_-20_40_0_40_0_120_60_450---gt: [ True, 20, 145, 78]---predictions: [0.99, 19, 148, 79]
name: suv_-20_0_-40_20_0_80_20_450---gt: [ True, 20, 140, 83]---predictions: [1.00, 15, 142, 83]
name: hatchback_-40_40_-20_40_40_360_40_400---gt: [ True, 40, 94, 119]---predictions: [0.98, 44, 93, 119]
name: sedan4door_0_0_-20_0_20_120_80_400---gt: [ True, 0, 139, 94]---predictions: [1.00, 3, 155, 94]
name: hybrid_-20_40_-20_20_20_0_40_450---gt: [ True, 20, 106, 108]---predictions: [0.99, 20, 113, 109]
name: hybrid_0_0_-40_0_0_160_60_400---gt: [ True, 0, 0, 0]---predictions: [0.98, 4, 74, 0]
name: hatchback_0_20_-40_40_40_160_60_450---gt: [ True, 0, 128, 70]---predictions: [0.99, 3, 127, 70]
name: sedan4door_0_40_-20_40_0_280_20_450---gt: [ True, 0, 90, 76]---predictions: [0.99, 7, 92, 77]
name: sedan4door_-40_40_-40_40_40_0_40_400---gt: [ True, 40, 99, 126]---predictions: [0.99, 44, 98, 127]
name: hybrid_-20_20_-20_0_20_80_60_450---gt: [ True, 20, 139, 101]---predictions: [1.00, 19, 131, 101]
name: suv_0_40_-40_40_0_240_40_400---gt: [ False, 0, 0, 0]---predictions: [0.02, 0, 0, 0]
name: sedan4door_-40_0_-40_0_40_280_80_400---gt: [ True, 40, 67, 98]---predictions: [1.00, 40, 74, 98]
name: suv_0_0_-20_0_20_320_20_400---gt: [ True, 0, 87, 77]---predictions: [1.00, 3, 79, 77]
name: sedan2door_-20_20_0_0_20_320_40_450---gt: [ True, 20, 87, 109]---predictions: [1.00, 18, 78, 110]
name: sedan4door_-20_40_0_40_0_80_60_400---gt: [ True, 20, 145, 105]---predictions: [1.00, 19, 150, 106]
name: sedan2door_0_20_-40_40_0_0_40_400---gt: [ True, 0, 105, 104]---predictions: [1.00, 3, 104, 105]
name: suv_-20_0_0_0_20_280_80_400---gt: [ True, 20, 72, 94]---predictions: [1.00, 22, 72, 95]
name: hatchback_-20_40_-20_40_20_320_60_400---gt: [ True, 20, 77, 113]---predictions: [0.99, 18, 71, 114]
name: sedan2door_-20_40_-40_20_20_80_20_450---gt: [ True, 20, 140, 90]---predictions: [0.99, 20, 153, 90]
name: sedan4door_-20_0_-20_0_20_240_40_400---gt: [ False, 20, 85, 63]---predictions: [0.01, 20, 86, 63]
name: sedan2door_-20_40_0_40_20_80_40_400---gt: [ True, 20, 147, 91]---predictions: [1.00, 22, 158, 92]
name: hatchback_-40_0_-40_0_0_320_40_400---gt: [ True, 40, 71, 104]---predictions: [0.99, 44, 71, 105]
name: hybrid_-20_20_0_40_40_120_40_400---gt: [ False, 20, 138, 62]---predictions: [0.01, 20, 138, 63]
name: sedan4door_-20_20_-40_20_40_360_40_450---gt: [ True, 20, 103, 114]---predictions: [1.00, 20, 105, 114]
name: hatchback_0_40_0_40_0_40_20_400---gt: [ True, 0, 118, 88]---predictions: [0.99, 4, 125, 88]
name: sedan2door_0_0_-20_40_20_200_20_400---gt: [ False, 0, 0, 0]---predictions: [0.01, 0, 0, 0]
name: hatchback_0_0_0_0_40_0_60_400---gt: [ True, 0, 100, 117]---predictions: [1.00, 4, 93, 117]
name: hatchback_0_20_-20_40_20_40_80_450---gt: [ True, 0, 117, 136]---predictions: [0.99, 7, 129, 136]
name: hybrid_-20_20_-20_20_20_0_40_400---gt: [ True, 20, 105, 108]---predictions: [0.99, 21, 106, 108]
name: suv_-20_0_-20_0_0_240_60_450---gt: [ True, 20, 88, 66]---predictions: [1.00, 18, 80, 67]
name: suv_-40_20_-40_40_20_200_20_400---gt: [ False, 40, 117, 69]---predictions: [0.00, 40, 117, 70]
name: hatchback_0_0_-40_0_40_360_40_450---gt: [ True, 0, 101, 101]---predictions: [0.99, 6, 104, 101]
name: suv_-40_20_-20_20_40_360_40_400---gt: [ True, 40, 95, 119]---predictions: [0.98, 41, 97, 120]
name: sedan2door_0_40_0_0_20_0_60_400---gt: [ True, 0, 106, 122]---predictions: [1.00, 3, 104, 123]
name: sedan2door_0_20_-20_20_20_280_20_400---gt: [ True, 0, 87, 73]---predictions: [1.00, 4, 62, 73]
name: hybrid_-40_0_0_0_40_360_40_450---gt: [ True, 40, 104, 117]---predictions: [0.98, 47, 105, 117]
name: sedan2door_-20_40_0_0_0_40_80_450---gt: [ True, 20, 130, 140]---predictions: [0.99, 16, 136, 141]
name: hatchback_-40_40_-40_0_20_0_20_450---gt: [ True, 40, 98, 95]---predictions: [0.99, 43, 106, 95]
name: hybrid_-40_0_-20_0_40_0_40_450---gt: [ True, 40, 104, 117]---predictions: [0.98, 47, 105, 117]
name: sedan2door_0_0_0_0_20_360_40_450---gt: [ True, 0, 106, 105]---predictions: [1.00, 2, 102, 105]
name: hybrid_-20_20_-20_0_20_280_40_450---gt: [ True, 20, 83, 90]---predictions: [0.98, 22, 90, 90]
name: suv_-20_40_-40_40_0_320_20_400---gt: [ True, 20, 79, 78]---predictions: [1.00, 14, 76, 78]
name: hatchback_-20_20_-40_40_0_280_20_400---gt: [ True, 20, 83, 70]---predictions: [1.00, 18, 87, 70]
name: sedan2door_-40_20_-20_40_0_160_40_450---gt: [ False, 40, 128, 66]---predictions: [0.01, 40, 128, 67]
name: hybrid_-40_40_-20_40_20_40_20_450---gt: [ True, 40, 128, 89]---predictions: [1.00, 46, 131, 90]
name: hatchback_0_40_-40_40_40_280_20_400---gt: [ True, 0, 88, 70]---predictions: [1.00, 10, 96, 70]
name: sedan4door_-20_20_-20_40_0_160_60_450---gt: [ True, 20, 126, 64]---predictions: [0.99, 14, 146, 64]
name: hatchback_-20_40_-40_0_20_120_40_450---gt: [ False, 20, 140, 74]---predictions: [0.02, 20, 141, 75]
name: sedan4door_0_0_-40_20_20_0_20_400---gt: [ True, 0, 100, 86]---predictions: [1.00, 2, 110, 86]
name: hatchback_-20_20_-40_0_0_0_40_400---gt: [ True, 20, 98, 109]---predictions: [1.00, 22, 107, 110]
name: sedan2door_0_40_-20_20_0_200_40_450---gt: [ False, 0, 0, 0]---predictions: [0.01, 0, 0, 0]
name: sedan4door_-40_0_0_40_40_320_40_400---gt: [ True, 40, 70, 111]---predictions: [0.99, 38, 73, 112]
name: sedan4door_-40_40_0_20_20_280_20_400---gt: [ True, 40, 74, 81]---predictions: [0.99, 45, 67, 82]
name: hatchback_-20_20_0_20_20_0_80_400---gt: [ True, 20, 100, 149]---predictions: [0.99, 20, 106, 149]
name: hybrid_0_20_-20_20_40_0_80_400---gt: [ True, 0, 105, 136]---predictions: [0.99, 3, 100, 137]
name: sedan4door_-40_20_-20_0_0_200_20_450---gt: [ False, 40, 115, 79]---predictions: [0.01, 40, 115, 80]
name: hatchback_-40_20_0_20_40_40_40_450---gt: [ True, 40, 126, 111]---predictions: [0.99, 41, 114, 112]
name: sedan2door_-20_40_0_0_0_0_40_450---gt: [ True, 20, 108, 115]---predictions: [1.00, 21, 108, 116]
name: sedan2door_-20_0_-40_0_40_80_60_450---gt: [ True, 20, 143, 103]---predictions: [1.00, 20, 142, 104]
name: hybrid_0_40_-20_40_0_320_40_400---gt: [ True, 0, 92, 96]---predictions: [0.99, 3, 84, 96]
name: sedan2door_-20_40_-40_0_40_200_80_450---gt: [ True, 20, 104, 64]---predictions: [1.00, 16, 107, 65]
name: sedan2door_-20_20_-20_0_20_0_80_400---gt: [ True, 20, 108, 157]---predictions: [1.00, 21, 109, 157]
name: sedan4door_0_0_-20_20_20_360_40_400---gt: [ True, 0, 100, 101]---predictions: [1.00, 3, 106, 102]
name: sedan4door_-20_0_0_0_40_160_80_400---gt: [ True, 20, 130, 64]---predictions: [1.00, 18, 133, 64]
name: hatchback_-20_0_-20_0_0_320_40_450---gt: [ True, 20, 84, 102]---predictions: [1.00, 10, 86, 103]
name: sedan2door_0_0_-40_20_40_160_80_400---gt: [ True, 0, 126, 72]---predictions: [1.00, 2, 134, 73]
name: sedan4door_0_20_-20_0_0_240_40_400---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan4door_-40_40_-40_20_20_0_60_400---gt: [ True, 40, 99, 150]---predictions: [0.99, 39, 94, 151]
name: hatchback_-20_0_-40_20_0_80_80_450---gt: [ True, 20, 137, 122]---predictions: [0.99, 18, 137, 123]
name: suv_0_40_0_40_20_240_80_450---gt: [ True, 0, 94, 74]---predictions: [0.99, 2, 89, 75]
name: sedan2door_-20_20_0_0_20_280_40_450---gt: [ True, 20, 80, 93]---predictions: [1.00, 25, 78, 93]
name: hatchback_-40_40_-40_40_20_200_40_450---gt: [ False, 40, 111, 69]---predictions: [0.04, 40, 111, 70]
name: suv_0_0_-40_20_20_40_20_450---gt: [ True, 0, 119, 86]---predictions: [1.00, 4, 115, 87]
name: suv_-20_0_-20_40_20_80_60_400---gt: [ True, 20, 148, 104]---predictions: [1.00, 15, 152, 104]
name: sedan4door_-20_0_-40_40_20_200_40_400---gt: [ False, 20, 106, 54]---predictions: [0.01, 20, 107, 55]
name: hatchback_-40_0_-40_40_40_160_20_450---gt: [ False, 40, 0, 0]---predictions: [0.00, 40, 0, 0]
name: sedan4door_-40_20_0_0_0_360_40_450---gt: [ True, 40, 101, 124]---predictions: [1.00, 43, 98, 125]
name: hybrid_-40_0_-40_20_20_240_60_400---gt: [ True, 40, 83, 67]---predictions: [1.00, 43, 83, 68]
name: hatchback_-20_40_-40_0_40_320_40_400---gt: [ True, 20, 79, 101]---predictions: [0.99, 14, 81, 101]
name: hatchback_-40_0_-20_40_0_280_80_450---gt: [ True, 40, 77, 94]---predictions: [0.99, 42, 80, 95]
name: hybrid_-40_40_-20_20_40_320_40_450---gt: [ True, 40, 80, 106]---predictions: [0.99, 43, 72, 106]
name: sedan4door_-40_0_-20_0_40_80_60_450---gt: [ True, 40, 147, 112]---predictions: [1.00, 43, 144, 112]
name: sedan2door_0_0_-40_20_0_40_60_400---gt: [ True, 0, 126, 119]---predictions: [1.00, 2, 125, 119]
name: hybrid_-20_0_-20_20_40_280_60_400---gt: [ True, 20, 78, 92]---predictions: [0.99, 23, 91, 92]
name: hatchback_0_20_0_20_0_40_80_400---gt: [ True, 0, 119, 140]---predictions: [0.99, 3, 130, 140]
name: hybrid_-20_40_-20_0_20_280_60_400---gt: [ True, 20, 78, 92]---predictions: [1.00, 20, 62, 92]
name: hybrid_-20_20_-20_20_20_280_80_450---gt: [ True, 20, 82, 103]---predictions: [0.99, 21, 80, 103]
name: sedan4door_-20_20_0_0_0_40_40_400---gt: [ True, 20, 127, 108]---predictions: [1.00, 17, 125, 108]
name: sedan4door_-40_20_0_40_20_80_40_450---gt: [ True, 40, 145, 99]---predictions: [0.99, 41, 151, 100]
name: hybrid_-40_20_0_40_0_280_60_450---gt: [ True, 40, 76, 92]---predictions: [1.00, 48, 70, 93]
name: suv_-40_40_0_40_40_280_60_400---gt: [ True, 40, 65, 84]---predictions: [1.00, 39, 73, 84]
name: suv_-40_40_-20_40_0_280_60_400---gt: [ True, 40, 65, 84]---predictions: [0.99, 37, 66, 84]
name: hatchback_0_0_-20_40_20_120_80_400---gt: [ True, 0, 142, 97]---predictions: [1.00, 3, 144, 98]
name: sedan2door_-20_20_-40_20_40_320_20_450---gt: [ True, 20, 88, 93]---predictions: [0.98, 18, 83, 94]
name: sedan4door_-20_40_-20_0_20_120_60_400---gt: [ True, 20, 146, 76]---predictions: [0.97, 16, 153, 77]
name: sedan2door_-40_20_-20_0_0_280_60_400---gt: [ True, 40, 67, 93]---predictions: [0.99, 43, 80, 94]
name: sedan2door_0_20_-40_20_40_0_40_450---gt: [ True, 0, 106, 105]---predictions: [1.00, 2, 92, 105]
name: sedan4door_-40_20_-40_20_40_0_80_450---gt: [ True, 40, 101, 156]---predictions: [0.98, 39, 97, 156]
name: sedan4door_-40_40_-20_40_40_200_40_450---gt: [ False, 40, 108, 68]---predictions: [0.07, 40, 108, 68]
name: sedan4door_0_20_0_0_0_280_60_450---gt: [ True, 0, 87, 91]---predictions: [1.00, 3, 77, 91]
name: hatchback_-40_0_0_40_0_320_80_450---gt: [ True, 40, 76, 129]---predictions: [1.00, 41, 81, 129]
name: hybrid_0_0_0_20_0_200_20_400---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_-20_0_-40_40_0_40_60_400---gt: [ True, 20, 128, 128]---predictions: [1.00, 20, 130, 129]
name: hybrid_-20_0_-20_40_40_80_40_450---gt: [ True, 20, 138, 92]---predictions: [0.98, 18, 143, 92]
name: hatchback_-20_20_-40_40_0_320_40_450---gt: [ True, 20, 84, 102]---predictions: [0.99, 15, 93, 103]
name: hybrid_-40_40_0_20_0_160_80_400---gt: [ True, 40, 133, 56]---predictions: [1.00, 44, 141, 56]
name: suv_-20_0_0_0_40_40_80_450---gt: [ True, 20, 126, 147]---predictions: [0.99, 21, 121, 147]
name: sedan4door_-40_0_-40_20_20_120_40_400---gt: [ False, 40, 151, 69]---predictions: [0.02, 40, 152, 69]
name: hybrid_-20_40_-40_20_20_0_40_450---gt: [ True, 20, 106, 108]---predictions: [0.99, 19, 113, 109]
name: hatchback_-40_20_0_40_40_0_20_450---gt: [ True, 40, 98, 95]---predictions: [0.99, 41, 106, 95]
name: hybrid_-40_40_-40_40_0_120_80_400---gt: [ True, 40, 150, 84]---predictions: [1.00, 42, 151, 84]
name: sedan4door_-20_20_-20_0_40_120_40_400---gt: [ False, 20, 143, 68]---predictions: [0.00, 20, 144, 69]
name: sedan2door_-20_20_-20_20_40_240_60_400---gt: [ True, 20, 84, 71]---predictions: [0.98, 19, 96, 72]
name: hatchback_-40_40_-20_0_40_280_60_450---gt: [ True, 40, 78, 89]---predictions: [0.97, 38, 74, 90]
name: suv_-20_40_-20_20_0_280_40_450---gt: [ True, 20, 80, 83]---predictions: [0.99, 16, 75, 83]
name: hatchback_0_40_-40_0_0_360_20_400---gt: [ True, 0, 99, 84]---predictions: [1.00, 4, 98, 85]
name: hybrid_-40_0_-20_0_20_40_40_450---gt: [ True, 40, 129, 108]---predictions: [1.00, 42, 129, 108]
name: hatchback_-40_0_0_40_40_80_40_400---gt: [ True, 40, 148, 95]---predictions: [1.00, 48, 147, 96]
name: sedan2door_-40_20_-40_0_20_40_80_450---gt: [ True, 40, 134, 154]---predictions: [0.99, 44, 124, 155]
name: hybrid_-40_0_-20_20_0_320_60_450---gt: [ True, 40, 81, 119]---predictions: [1.00, 40, 90, 119]
name: sedan2door_0_0_-20_20_20_320_20_400---gt: [ True, 0, 93, 88]---predictions: [1.00, 2, 84, 88]
name: hatchback_-40_20_-20_40_40_80_60_400---gt: [ True, 40, 150, 110]---predictions: [0.99, 45, 146, 110]
name: hatchback_-20_0_-20_40_0_200_80_400---gt: [ True, 20, 109, 59]---predictions: [1.00, 20, 117, 60]
name: hatchback_-20_0_-20_20_20_280_60_400---gt: [ True, 20, 80, 89]---predictions: [0.99, 23, 73, 89]
name: hatchback_-40_0_-20_40_0_0_80_450---gt: [ True, 40, 98, 150]---predictions: [0.99, 44, 94, 151]
name: sedan4door_-20_40_-20_20_0_0_20_450---gt: [ True, 20, 103, 93]---predictions: [0.99, 16, 100, 93]
name: hatchback_0_0_0_40_0_200_20_400---gt: [ False, 0, 0, 0]---predictions: [0.01, 0, 0, 0]
name: suv_0_20_-40_20_20_240_20_400---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_-40_0_-20_40_20_0_40_450---gt: [ True, 40, 97, 118]---predictions: [0.99, 45, 105, 118]
name: sedan2door_-40_20_0_0_0_80_60_400---gt: [ True, 40, 155, 107]---predictions: [1.00, 44, 163, 108]
name: suv_-20_40_-40_0_40_240_40_400---gt: [ False, 20, 83, 51]---predictions: [0.02, 20, 84, 51]
name: suv_-20_0_-40_0_40_200_60_450---gt: [ True, 20, 108, 53]---predictions: [0.98, 22, 96, 53]
name: suv_0_0_0_0_40_280_60_400---gt: [ True, 0, 78, 79]---predictions: [1.00, 3, 81, 80]
name: hybrid_-20_40_-40_20_40_280_20_450---gt: [ True, 20, 85, 84]---predictions: [1.00, 20, 65, 84]
name: sedan4door_-40_0_0_0_20_320_60_400---gt: [ True, 40, 68, 125]---predictions: [0.99, 46, 64, 126]
name: hybrid_-40_40_-40_20_20_160_40_450---gt: [ False, 40, 125, 58]---predictions: [0.02, 40, 126, 59]
name: hybrid_-40_40_0_40_40_40_40_450---gt: [ True, 40, 129, 108]---predictions: [1.00, 44, 116, 108]
name: sedan2door_0_0_0_20_40_320_80_450---gt: [ True, 0, 93, 127]---predictions: [0.99, 2, 94, 128]
name: hybrid_-40_0_0_20_40_240_40_400---gt: [ False, 40, 83, 60]---predictions: [0.01, 40, 84, 60]
name: hybrid_0_20_0_0_20_320_40_400---gt: [ True, 0, 92, 96]---predictions: [0.98, 3, 88, 96]
name: suv_-40_40_-20_20_20_40_20_400---gt: [ True, 40, 131, 81]---predictions: [0.99, 46, 130, 82]
name: hybrid_-40_0_0_40_40_360_60_450---gt: [ True, 40, 105, 136]---predictions: [0.99, 43, 112, 137]
name: hybrid_0_20_-20_0_40_120_60_450---gt: [ True, 0, 131, 78]---predictions: [0.98, 3, 134, 79]
name: suv_-20_0_-20_40_40_240_80_400---gt: [ True, 20, 84, 64]---predictions: [1.00, 18, 81, 65]
name: suv_0_20_-20_0_0_200_80_400---gt: [ True, 0, 126, 49]---predictions: [1.00, 2, 119, 49]
name: sedan4door_-40_0_0_40_20_240_40_400---gt: [ False, 40, 82, 62]---predictions: [0.02, 40, 83, 63]
name: suv_0_0_0_40_40_80_20_450---gt: [ True, 0, 136, 74]---predictions: [1.00, 3, 140, 75]
name: sedan2door_-20_40_-40_0_0_360_80_400---gt: [ True, 20, 108, 157]---predictions: [0.99, 17, 107, 157]
name: hybrid_-20_40_-20_20_40_200_60_450---gt: [ True, 20, 106, 60]---predictions: [0.98, 22, 81, 61]
name: hatchback_-20_20_-20_0_40_360_40_400---gt: [ True, 20, 98, 109]---predictions: [0.99, 21, 103, 110]
name: hatchback_-20_0_-40_20_40_40_80_400---gt: [ True, 20, 125, 151]---predictions: [0.99, 19, 122, 151]
name: hatchback_0_20_-20_0_0_40_40_450---gt: [ True, 0, 117, 103]---predictions: [1.00, 3, 119, 104]
name: hybrid_0_20_-20_0_40_320_80_450---gt: [ True, 0, 93, 122]---predictions: [1.00, 7, 87, 123]
name: sedan4door_-20_40_0_0_20_280_20_450---gt: [ True, 20, 84, 86]---predictions: [0.99, 17, 80, 87]
name: sedan2door_-40_0_0_0_40_40_80_450---gt: [ True, 40, 134, 154]---predictions: [0.99, 41, 138, 155]
