filename,fl,fr,bl,br,trunk,az,el,dist,overlap,l1 angle error
sedan2door_-40_45_-8_10_20_20_60_420.png,-40,45,-8,10,20,20,60,420,0.6368034683610723,11.0
sedan4door_-40_23_-8_35_15_20_60_420.png,-40,23,-8,35,15,20,60,420,0.45576338880130396,11.0
sedan4door_-40_45_-30_35_20_80_30_420.png,-40,45,-30,35,20,80,30,420,0.20462738575545655,4.0
hybrid_-20_45_-8_10_20_80_60_420.png,-20,45,-8,10,20,80,60,420,0.5445838341346154,3.0
hybrid_-20_23_-30_10_15_80_60_420.png,-20,23,-30,10,15,80,60,420,0.5872613072808386,1.0
sedan2door_-20_45_-30_10_15_20_60_420.png,-20,45,-30,10,15,20,60,420,0.2256012718909597,7.0
sedan2door_0_23_-30_10_20_20_60_420.png,0,23,-30,10,20,20,60,420,0.15554666637486914,1.0
suv_-20_23_-30_35_15_230_60_420.png,-20,23,-30,35,15,230,60,420,0.677787421856806,1.0
hatchback_-20_15_-8_35_20_80_30_420.png,-20,15,-8,35,20,80,30,420,0.11616076172837604,2.0
hatchback_-20_23_-30_10_20_80_60_420.png,-20,23,-30,10,20,80,60,420,0.22320076041466808,4.0
hatchback_-40_45_-30_35_15_140_60_420.png,-40,45,-30,35,15,140,60,420,0.7797434298371395,9.0
suv_-20_45_-8_10_15_230_60_420.png,-20,45,-8,10,15,230,60,420,0.5905004428101288,2.0
sedan4door_-40_23_-30_35_20_80_30_420.png,-40,23,-30,35,20,80,30,420,0.18506250514918374,5.0
sedan4door_-20_15_-30_10_20_80_30_420.png,-20,15,-30,10,20,80,30,420,0.29841966258655034,7.0
hatchback_0_23_-8_35_20_230_60_420.png,0,23,-8,35,20,230,60,420,0.3047708913476082,0.0
sedan2door_-20_23_-30_10_15_80_60_420.png,-20,23,-30,10,15,80,60,420,0.3104750495973307,3.0
sedan2door_0_45_-8_10_20_80_60_420.png,0,45,-8,10,20,80,60,420,0.299397370019499,0.0
suv_-20_23_-30_35_20_20_60_420.png,-20,23,-30,35,20,20,60,420,0.46023123536572225,6.0
sedan4door_0_45_-30_10_15_80_60_420.png,0,45,-30,10,15,80,60,420,0.19562745123512165,1.0
hybrid_0_23_-30_10_15_80_30_420.png,0,23,-30,10,15,80,30,420,0.27346259317411337,1.0
sedan4door_-40_23_-30_10_20_140_60_420.png,-40,23,-30,10,20,140,60,420,0.8571626615955564,7.0
hatchback_-40_23_-8_10_20_80_30_420.png,-40,23,-8,10,20,80,30,420,0.8025749933269813,1.0
suv_-40_23_-8_10_20_20_30_420.png,-40,23,-8,10,20,20,30,420,0.7355398127057196,6.0
sedan2door_0_15_-8_10_15_80_30_420.png,0,15,-8,10,15,80,30,420,0.42977646858461444,0.0
hatchback_0_15_-30_10_15_20_30_420.png,0,15,-30,10,15,20,30,420,0.3049034034487095,11.0
sedan2door_0_15_-8_35_15_230_60_420.png,0,15,-8,35,15,230,60,420,0.4080189672009698,0.0
sedan4door_-20_15_-8_35_15_80_60_420.png,-20,15,-8,35,15,80,60,420,0.5976634899843171,0.0
hybrid_0_15_-30_10_20_20_30_420.png,0,15,-30,10,20,20,30,420,0.11334678446168735,0.0
suv_0_45_-30_10_20_80_60_420.png,0,45,-30,10,20,80,60,420,0.1951479481520963,1.0
sedan2door_-40_23_-30_35_20_20_60_420.png,-40,23,-30,35,20,20,60,420,0.6196662671910671,13.0
hatchback_-20_23_-30_10_20_140_60_420.png,-20,23,-30,10,20,140,60,420,0.6428924803460149,5.0
sedan4door_-20_45_-8_10_20_80_60_420.png,-20,45,-8,10,20,80,60,420,0.44637782192311803,0.0
hatchback_-40_23_-30_10_20_20_60_420.png,-40,23,-30,10,20,20,60,420,0.7610205451571462,17.0
hatchback_-20_15_-8_35_15_80_60_420.png,-20,15,-8,35,15,80,60,420,0.23055394627182463,4.0
hatchback_-40_45_-30_10_20_20_30_420.png,-40,45,-30,10,20,20,30,420,0.8413399210902572,12.0
sedan4door_-20_45_-30_35_15_20_60_420.png,-20,45,-30,35,15,20,60,420,0.643723975069623,7.0
hybrid_-40_45_-8_35_20_230_60_420.png,-40,45,-8,35,20,230,60,420,0.8942425988126855,2.0
sedan4door_-20_23_-30_10_20_80_60_420.png,-20,23,-30,10,20,80,60,420,0.7300865623663387,2.0
suv_0_45_-8_35_15_140_60_420.png,0,45,-8,35,15,140,60,420,0.25516254006826206,0.0
sedan4door_0_15_-8_10_20_20_30_420.png,0,15,-8,10,20,20,30,420,0.2539516346176817,0.0
sedan2door_-40_15_-30_35_15_20_60_420.png,-40,15,-30,35,15,20,60,420,0.6858554713390161,12.0
sedan2door_-40_45_-8_10_20_230_60_420.png,-40,45,-8,10,20,230,60,420,0.859041423348064,9.0
sedan2door_-20_15_-8_35_20_140_60_420.png,-20,15,-8,35,20,140,60,420,0.37184783436379676,1.0
sedan2door_-20_15_-30_35_20_230_60_420.png,-20,15,-30,35,20,230,60,420,0.557426749965473,1.0
suv_-20_15_-30_35_20_230_60_420.png,-20,15,-30,35,20,230,60,420,0.6808433301736434,0.0
sedan2door_-20_23_-8_10_20_20_30_420.png,-20,23,-8,10,20,20,30,420,0.8690072735708514,7.0
sedan4door_0_23_-8_35_20_20_30_420.png,0,23,-8,35,20,20,30,420,0.17958372818054405,1.0
hybrid_-20_45_-30_10_20_20_30_420.png,-20,45,-30,10,20,20,30,420,0.25357772494001163,1.0
hybrid_0_23_-8_10_20_20_30_420.png,0,23,-8,10,20,20,30,420,0.11065375681379153,0.0
sedan2door_-20_23_-8_10_15_140_60_420.png,-20,23,-8,10,15,140,60,420,0.5867098552508122,2.0
sedan2door_-40_45_-8_35_20_20_60_420.png,-40,45,-8,35,20,20,60,420,0.636035681244937,11.0
sedan2door_-40_45_-30_10_20_20_60_420.png,-40,45,-30,10,20,20,60,420,0.6342350924451359,11.0
sedan4door_0_23_-8_10_15_230_60_420.png,0,23,-8,10,15,230,60,420,0.30436650885614047,0.0
suv_0_15_-8_10_20_20_30_420.png,0,15,-8,10,20,20,30,420,0.18875916791511518,19.0
suv_-20_15_-8_35_20_80_60_420.png,-20,15,-8,35,20,80,60,420,0.4693789824823351,3.0
suv_-20_45_-30_35_15_80_30_420.png,-20,45,-30,35,15,80,30,420,0.3488843771597192,5.0
sedan4door_-20_45_-30_35_15_80_30_420.png,-20,45,-30,35,15,80,30,420,0.24447276277584906,0.0
sedan2door_-20_23_-8_35_20_230_60_420.png,-20,23,-8,35,20,230,60,420,0.4849060965906237,0.0
sedan4door_-40_45_-30_35_15_230_60_420.png,-40,45,-30,35,15,230,60,420,0.9211209036305769,2.0
hatchback_-20_15_-30_35_20_80_60_420.png,-20,15,-30,35,20,80,60,420,0.17570193708629125,2.0
suv_0_23_-8_10_20_20_30_420.png,0,23,-8,10,20,20,30,420,0.20688990468004567,14.0
hybrid_0_23_-8_10_15_230_60_420.png,0,23,-8,10,15,230,60,420,0.26088695683755164,1.0
sedan4door_-40_23_-30_35_15_80_30_420.png,-40,23,-30,35,15,80,30,420,0.18363177474143175,5.0
hybrid_0_15_-8_35_15_80_30_420.png,0,15,-8,35,15,80,30,420,0.2692999615622827,0.0
sedan2door_0_45_-8_10_20_230_60_420.png,0,45,-8,10,20,230,60,420,0.332592983903556,0.0
sedan4door_0_23_-30_10_20_230_60_420.png,0,23,-30,10,20,230,60,420,0.38219038088250534,0.0
sedan2door_-20_15_-8_35_20_80_60_420.png,-20,15,-8,35,20,80,60,420,0.3838691387841659,2.0
hatchback_-20_45_-30_35_20_20_60_420.png,-20,45,-30,35,20,20,60,420,0.2726459039403223,3.0
sedan4door_0_15_-30_10_15_80_60_420.png,0,15,-30,10,15,80,60,420,0.15349512752918235,1.0
hatchback_0_45_-30_35_20_80_30_420.png,0,45,-30,35,20,80,30,420,0.30982514449703763,11.0
hybrid_-40_15_-8_35_20_80_60_420.png,-40,15,-8,35,20,80,60,420,0.6803397401969808,3.0
sedan4door_-20_15_-30_35_15_20_30_420.png,-20,15,-30,35,15,20,30,420,0.7983637852471133,10.0
sedan4door_-20_45_-30_35_15_20_30_420.png,-20,45,-30,35,15,20,30,420,0.7325605123382328,15.0
hatchback_-40_15_-8_10_15_20_60_420.png,-40,15,-8,10,15,20,60,420,0.3584066299817758,16.0
suv_-20_45_-30_35_15_230_60_420.png,-20,45,-30,35,15,230,60,420,0.7021252401606893,1.0
sedan2door_-40_45_-8_10_15_20_60_420.png,-40,45,-8,10,15,20,60,420,0.6296698659234848,10.0
sedan4door_0_23_-30_35_15_140_60_420.png,0,23,-30,35,15,140,60,420,0.2886516442775507,0.0
sedan2door_0_15_-30_35_15_20_30_420.png,0,15,-30,35,15,20,30,420,0.14774561972513686,2.0
sedan2door_-20_45_-30_10_15_20_30_420.png,-20,45,-30,10,15,20,30,420,0.4157033538278962,8.0
sedan2door_0_23_-8_10_20_140_60_420.png,0,23,-8,10,20,140,60,420,0.21428523344152114,0.0
suv_0_23_-8_10_15_230_60_420.png,0,23,-8,10,15,230,60,420,0.3438284552008453,0.0
hybrid_-40_45_-30_35_15_20_30_420.png,-40,45,-30,35,15,20,30,420,0.815250307096941,15.0
sedan4door_-40_23_-8_35_20_230_60_420.png,-40,23,-8,35,20,230,60,420,0.8810115656095691,3.0
hybrid_-20_15_-30_10_20_140_60_420.png,-20,15,-30,10,20,140,60,420,0.49682857550984527,2.0
hybrid_0_15_-30_10_20_140_60_420.png,0,15,-30,10,20,140,60,420,0.3877600822608916,0.0
suv_0_15_-30_35_20_20_30_420.png,0,15,-30,35,20,20,30,420,0.2471817865298464,19.0
hatchback_-20_45_-30_10_20_230_60_420.png,-20,45,-30,10,20,230,60,420,0.7826176109593896,0.0
sedan4door_-20_23_-8_10_20_140_60_420.png,-20,23,-8,10,20,140,60,420,0.13529254642373928,1.0
sedan4door_0_15_-8_35_20_80_30_420.png,0,15,-8,35,20,80,30,420,0.33601134198146465,0.0
suv_-20_15_-30_35_15_20_60_420.png,-20,15,-30,35,15,20,60,420,0.3553886900913081,5.0
suv_0_23_-30_35_20_20_30_420.png,0,23,-30,35,20,20,30,420,0.2152628145135778,19.0
hatchback_0_23_-30_35_20_230_60_420.png,0,23,-30,35,20,230,60,420,0.38454213819120436,5.0
hybrid_-20_45_-30_10_15_80_30_420.png,-20,45,-30,10,15,80,30,420,0.3566035813679647,3.0
hatchback_-40_45_-30_35_15_80_30_420.png,-40,45,-30,35,15,80,30,420,0.5535233116417991,1.0
hybrid_-40_45_-30_35_15_80_60_420.png,-40,45,-30,35,15,80,60,420,0.6089071108872028,2.0
sedan4door_0_15_-8_35_15_20_30_420.png,0,15,-8,35,15,20,30,420,0.2632994971670542,1.0
sedan2door_-40_15_-8_35_15_80_60_420.png,-40,15,-8,35,15,80,60,420,0.6901072677089004,5.0
sedan4door_0_15_-30_35_15_230_60_420.png,0,15,-30,35,15,230,60,420,0.38315266040420715,1.0
suv_-20_23_-8_35_20_230_60_420.png,-20,23,-8,35,20,230,60,420,0.551862789039147,2.0
hatchback_-40_15_-8_35_15_230_60_420.png,-40,15,-8,35,15,230,60,420,0.9406638048742787,4.0
suv_-20_15_-8_10_15_80_60_420.png,-20,15,-8,10,15,80,60,420,0.5776137833319314,3.0
hybrid_-40_23_-8_10_20_20_60_420.png,-40,23,-8,10,20,20,60,420,0.7451563769413165,6.0
hatchback_-20_45_-8_10_15_230_60_420.png,-20,45,-8,10,15,230,60,420,0.5628071043509402,3.0
suv_-20_15_-8_10_15_20_30_420.png,-20,15,-8,10,15,20,30,420,0.8419259268469556,6.0
hatchback_-20_23_-30_10_15_230_60_420.png,-20,23,-30,10,15,230,60,420,0.5745800477227874,0.0
hybrid_-40_15_-8_10_20_20_30_420.png,-40,15,-8,10,20,20,30,420,0.7959652541746712,15.0
sedan2door_-20_23_-8_10_20_20_60_420.png,-20,23,-8,10,20,20,60,420,0.28731927378110944,5.0
hatchback_0_23_-30_10_15_20_30_420.png,0,23,-30,10,15,20,30,420,0.5258994362186047,11.0
sedan2door_0_23_-8_35_20_230_60_420.png,0,23,-8,35,20,230,60,420,0.3284821082805765,0.0
sedan2door_0_45_-30_35_20_20_60_420.png,0,45,-30,35,20,20,60,420,0.1534578403823133,1.0
sedan4door_-20_15_-8_10_20_20_60_420.png,-20,15,-8,10,20,20,60,420,0.6768529583065552,4.0
hybrid_0_23_-30_35_20_20_30_420.png,0,23,-30,35,20,20,30,420,0.10854496668735937,0.0
hybrid_-20_45_-30_10_15_20_60_420.png,-20,45,-30,10,15,20,60,420,0.3200912919835083,1.0
suv_0_45_-8_10_15_20_60_420.png,0,45,-8,10,15,20,60,420,0.1340890954294474,13.0
suv_-20_15_-8_10_20_20_60_420.png,-20,15,-8,10,20,20,60,420,0.33276996721676855,6.0
suv_0_15_-30_35_15_80_60_420.png,0,15,-30,35,15,80,60,420,0.2849091145395732,0.0
hybrid_0_23_-30_10_15_140_60_420.png,0,23,-30,10,15,140,60,420,0.3803416196643484,0.0
suv_0_15_-30_10_20_140_60_420.png,0,15,-30,10,20,140,60,420,0.26552994940368047,0.0
sedan4door_-40_45_-30_10_15_20_60_420.png,-40,45,-30,10,15,20,60,420,0.7748066915615648,9.0
suv_-40_15_-8_10_20_80_30_420.png,-40,15,-8,10,20,80,30,420,0.5151853808243199,7.0
sedan2door_-40_45_-30_10_20_230_60_420.png,-40,45,-30,10,20,230,60,420,0.8530607178556397,9.0
hybrid_-20_23_-30_10_15_20_30_420.png,-20,23,-30,10,15,20,30,420,0.5470758025096245,3.0
sedan2door_-20_45_-8_10_15_230_60_420.png,-20,45,-8,10,15,230,60,420,0.47082146797471375,1.0
hybrid_-40_45_-30_35_15_230_60_420.png,-40,45,-30,35,15,230,60,420,0.8677240677726137,2.0
suv_-40_45_-30_35_20_20_60_420.png,-40,45,-30,35,20,20,60,420,0.7375005994953172,9.0
suv_0_15_-30_35_20_20_60_420.png,0,15,-30,35,20,20,60,420,0.3214661219214458,14.0
hybrid_-20_23_-8_35_20_230_60_420.png,-20,23,-8,35,20,230,60,420,0.5694736552598881,0.0
suv_0_45_-8_35_20_20_60_420.png,0,45,-8,35,20,20,60,420,0.1947966762380378,14.0
hybrid_0_23_-30_10_15_80_60_420.png,0,23,-30,10,15,80,60,420,0.22599203410035495,0.0
sedan4door_0_15_-8_35_15_80_60_420.png,0,15,-8,35,15,80,60,420,0.13685883278815858,0.0
sedan2door_0_45_-30_35_20_80_30_420.png,0,45,-30,35,20,80,30,420,0.39494486778013166,0.0
hybrid_-40_23_-8_35_20_20_30_420.png,-40,23,-8,35,20,20,30,420,0.7829587077760948,15.0
sedan4door_0_45_-8_10_15_140_60_420.png,0,45,-8,10,15,140,60,420,0.20522395151104042,0.0
hybrid_0_15_-8_10_15_80_60_420.png,0,15,-8,10,15,80,60,420,0.26739260620731486,0.0
hatchback_-20_15_-30_10_15_20_60_420.png,-20,15,-30,10,15,20,60,420,0.3604918420659856,5.0
sedan2door_-20_23_-30_35_15_20_60_420.png,-20,23,-30,35,15,20,60,420,0.2530617977444451,6.0
hatchback_-20_45_-30_35_15_80_30_420.png,-20,45,-30,35,15,80,30,420,0.37665612133183424,1.0
hatchback_-40_23_-30_35_20_230_60_420.png,-40,23,-30,35,20,230,60,420,0.8712629746982119,1.0
sedan2door_-20_23_-30_35_15_80_60_420.png,-20,23,-30,35,15,80,60,420,0.28744411096127304,3.0
suv_-40_15_-8_10_20_230_60_420.png,-40,15,-8,10,20,230,60,420,0.961710842611336,3.0
hatchback_-20_15_-30_10_20_20_60_420.png,-20,15,-30,10,20,20,60,420,0.3828429351300174,4.0
sedan2door_-40_15_-30_10_20_20_60_420.png,-40,15,-30,10,20,20,60,420,0.6594451335702187,13.0
sedan2door_-20_45_-30_10_20_80_30_420.png,-20,45,-30,10,20,80,30,420,0.33010173204838583,5.0
hatchback_-20_45_-30_10_15_230_60_420.png,-20,45,-30,10,15,230,60,420,0.6288367049387091,0.0
hybrid_0_15_-8_10_20_20_30_420.png,0,15,-8,10,20,20,30,420,0.11486650889632305,0.0
hybrid_-40_23_-8_35_20_80_60_420.png,-40,23,-8,35,20,80,60,420,0.7209687878050705,3.0
sedan4door_-40_15_-30_35_20_20_60_420.png,-40,15,-30,35,20,20,60,420,0.4766357735009619,12.0
hybrid_0_45_-30_10_15_140_60_420.png,0,45,-30,10,15,140,60,420,0.2967206729552527,2.0
sedan4door_-20_23_-8_35_20_20_60_420.png,-20,23,-8,35,20,20,60,420,0.6366107172504285,5.0
sedan4door_-20_45_-8_10_20_20_30_420.png,-20,45,-8,10,20,20,30,420,0.8210725812496513,13.0
suv_-40_45_-30_35_15_230_60_420.png,-40,45,-30,35,15,230,60,420,0.9498262098462261,1.0
hybrid_-20_23_-8_35_20_20_30_420.png,-20,23,-8,35,20,20,30,420,0.5757157303917044,2.0
sedan2door_-20_23_-30_10_20_140_60_420.png,-20,23,-30,10,20,140,60,420,0.5304908282335312,2.0
sedan2door_-40_45_-30_10_20_80_30_420.png,-40,45,-30,10,20,80,30,420,0.34472801140578635,2.0
suv_-20_23_-8_35_15_140_60_420.png,-20,23,-8,35,15,140,60,420,0.3233063542511661,7.0
hatchback_-20_15_-8_10_15_80_60_420.png,-20,15,-8,10,15,80,60,420,0.33533417474098237,5.0
sedan4door_0_45_-30_35_15_80_30_420.png,0,45,-30,35,15,80,30,420,0.2771356888180778,8.0
hatchback_-40_15_-8_10_20_140_60_420.png,-40,15,-8,10,20,140,60,420,0.7158963141805672,13.0
hybrid_-20_15_-30_10_15_230_60_420.png,-20,15,-30,10,15,230,60,420,0.569164245314765,1.0
suv_0_15_-30_35_15_140_60_420.png,0,15,-30,35,15,140,60,420,0.2815647061877076,0.0
suv_0_45_-30_10_15_20_30_420.png,0,45,-30,10,15,20,30,420,0.4232837374276385,19.0
hybrid_-20_15_-8_10_20_80_30_420.png,-20,15,-8,10,20,80,30,420,0.23447539443117163,3.0
hatchback_0_23_-30_35_15_230_60_420.png,0,23,-30,35,15,230,60,420,0.3794881618834598,3.0
hatchback_0_23_-30_35_20_80_30_420.png,0,23,-30,35,20,80,30,420,0.11044540287353893,8.0
suv_0_15_-8_35_20_230_60_420.png,0,15,-8,35,20,230,60,420,0.4280231707393171,0.0
hybrid_-20_45_-8_10_15_80_60_420.png,-20,45,-8,10,15,80,60,420,0.4711659939687283,1.0
hatchback_-20_23_-8_10_15_140_60_420.png,-20,23,-8,10,15,140,60,420,0.4735586088873324,9.0
hybrid_-20_15_-30_10_15_80_30_420.png,-20,15,-30,10,15,80,30,420,0.24815598636272657,2.0
suv_0_23_-30_35_20_230_60_420.png,0,23,-30,35,20,230,60,420,0.4595042463308706,0.0
hybrid_-20_23_-30_10_20_230_60_420.png,-20,23,-30,10,20,230,60,420,0.5716216276338268,0.0
suv_0_45_-30_35_20_80_30_420.png,0,45,-30,35,20,80,30,420,0.462418828726733,21.0
hybrid_0_15_-30_10_20_230_60_420.png,0,15,-30,10,20,230,60,420,0.28260146071869263,0.0
hatchback_0_15_-8_35_20_80_30_420.png,0,15,-8,35,20,80,30,420,0.22235759910021413,1.0
suv_-40_15_-8_35_20_80_60_420.png,-40,15,-8,35,20,80,60,420,0.6248709828133534,2.0
hatchback_0_15_-30_35_15_230_60_420.png,0,15,-30,35,15,230,60,420,0.41058890363835626,4.0
sedan2door_-20_45_-8_35_15_140_60_420.png,-20,45,-8,35,15,140,60,420,0.5144328519738685,1.0
hatchback_-20_45_-30_10_15_140_60_420.png,-20,45,-30,10,15,140,60,420,0.6238966112012987,3.0
hatchback_-40_23_-30_35_15_80_30_420.png,-40,23,-30,35,15,80,30,420,0.7538138096855065,2.0
hatchback_-20_45_-30_10_20_140_60_420.png,-20,45,-30,10,20,140,60,420,0.5974971034509845,2.0
sedan4door_-20_23_-8_10_20_20_60_420.png,-20,23,-8,10,20,20,60,420,0.6539644922879178,5.0
sedan2door_-20_15_-30_10_15_140_60_420.png,-20,15,-30,10,15,140,60,420,0.42484566023764847,0.0
hybrid_-40_15_-30_35_15_80_30_420.png,-40,15,-30,35,15,80,30,420,0.7133333381033061,0.0
sedan4door_-20_15_-8_10_20_20_30_420.png,-20,15,-8,10,20,20,30,420,0.7906120786732304,10.0
sedan2door_-40_15_-8_35_20_20_30_420.png,-40,15,-8,35,20,20,30,420,0.8710146274054674,14.0
sedan4door_-40_23_-8_35_20_140_60_420.png,-40,23,-8,35,20,140,60,420,0.4661346807566113,12.0
sedan4door_0_23_-8_35_20_80_60_420.png,0,23,-8,35,20,80,60,420,0.1685423394458089,0.0
sedan2door_-20_23_-30_35_15_230_60_420.png,-20,23,-30,35,15,230,60,420,0.4774301359575884,0.0
sedan2door_0_15_-30_10_15_20_60_420.png,0,15,-30,10,15,20,60,420,0.08930631311004866,0.0
sedan2door_0_45_-30_10_20_80_30_420.png,0,45,-30,10,20,80,30,420,0.3951573525705645,0.0
sedan2door_-40_15_-30_10_15_80_30_420.png,-40,15,-30,10,15,80,30,420,0.45613621259891196,4.0
sedan2door_0_15_-30_10_20_80_30_420.png,0,15,-30,10,20,80,30,420,0.4352427451841293,0.0
suv_-20_15_-30_10_15_80_60_420.png,-20,15,-30,10,15,80,60,420,0.4850178488812248,4.0
suv_0_45_-8_35_15_230_60_420.png,0,45,-8,35,15,230,60,420,0.4487084986937567,0.0
sedan4door_-20_45_-8_10_15_230_60_420.png,-20,45,-8,10,15,230,60,420,0.7157475412140833,1.0
sedan4door_0_23_-30_10_15_20_60_420.png,0,23,-30,10,15,20,60,420,0.14560255004170422,4.0
hybrid_0_23_-30_35_20_140_60_420.png,0,23,-30,35,20,140,60,420,0.3843913590328809,0.0
suv_0_23_-30_35_15_20_30_420.png,0,23,-30,35,15,20,30,420,0.29917317178045727,20.0
hybrid_0_45_-30_35_15_20_30_420.png,0,45,-30,35,15,20,30,420,0.14301756077828023,0.0
suv_-40_15_-30_35_20_140_60_420.png,-40,15,-30,35,20,140,60,420,0.785625689604235,4.0
hatchback_-40_45_-8_35_20_140_60_420.png,-40,45,-8,35,20,140,60,420,0.7798729769883972,10.0
sedan2door_-40_45_-30_10_15_230_60_420.png,-40,45,-30,10,15,230,60,420,0.8549785780986953,9.0
sedan2door_0_15_-30_10_15_80_60_420.png,0,15,-30,10,15,80,60,420,0.22881364743675717,0.0
suv_-40_15_-30_35_20_20_60_420.png,-40,15,-30,35,20,20,60,420,0.7357904238155202,13.0
hatchback_-20_45_-30_10_15_20_60_420.png,-20,45,-30,10,15,20,60,420,0.30401616039445434,4.0
hybrid_-40_23_-30_35_15_80_30_420.png,-40,23,-30,35,15,80,30,420,0.700322313026605,1.0
hybrid_-40_23_-30_10_20_80_30_420.png,-40,23,-30,10,20,80,30,420,0.7060669850862029,1.0
sedan4door_0_23_-8_35_20_80_30_420.png,0,23,-8,35,20,80,30,420,0.2957289345015198,1.0
hatchback_-40_15_-30_10_20_80_30_420.png,-40,15,-30,10,20,80,30,420,0.38356028460002434,1.0
sedan2door_-20_45_-8_10_20_140_60_420.png,-20,45,-8,10,20,140,60,420,0.4730090312885111,2.0
sedan2door_0_15_-30_10_20_20_30_420.png,0,15,-30,10,20,20,30,420,0.13234511470412938,4.0
suv_-20_45_-30_35_15_140_60_420.png,-20,45,-30,35,15,140,60,420,0.4975262628175066,6.0
sedan2door_-40_23_-8_10_20_140_60_420.png,-40,23,-8,10,20,140,60,420,0.7695637440886345,5.0
hatchback_0_15_-30_35_15_20_30_420.png,0,15,-30,35,15,20,30,420,0.22862994575751924,11.0
suv_0_23_-30_35_15_80_60_420.png,0,23,-30,35,15,80,60,420,0.24180615078479456,0.0
sedan2door_-40_15_-8_35_15_20_60_420.png,-40,15,-8,35,15,20,60,420,0.6799071348681788,13.0
suv_-20_15_-8_10_20_140_60_420.png,-20,15,-8,10,20,140,60,420,0.5474011574572856,6.0
suv_0_45_-30_35_20_80_60_420.png,0,45,-30,35,20,80,60,420,0.204102793254285,0.0
hatchback_0_23_-8_35_15_20_60_420.png,0,23,-8,35,15,20,60,420,0.09068501935479077,0.0
sedan4door_0_45_-8_10_15_80_30_420.png,0,45,-8,10,15,80,30,420,0.29352092766827526,0.0
hatchback_0_45_-30_35_20_20_60_420.png,0,45,-30,35,20,20,60,420,0.14463596461899667,10.0
sedan4door_-20_23_-30_35_15_20_60_420.png,-20,23,-30,35,15,20,60,420,0.7298728544076692,6.0
suv_-40_45_-8_35_15_230_60_420.png,-40,45,-8,35,15,230,60,420,0.952224822874494,2.0
sedan4door_-20_45_-8_35_20_20_60_420.png,-20,45,-8,35,20,20,60,420,0.5577455130007498,7.0
sedan4door_-20_45_-8_35_15_20_30_420.png,-20,45,-8,35,15,20,30,420,0.7412447661000168,14.0
suv_0_15_-30_10_20_20_30_420.png,0,15,-30,10,20,20,30,420,0.2887527646922999,19.0
